comment,rate
Không nên mua mọi người ạ dáng thì hơi kì xong áo giặt được lần rồi hình nó dính lại với nhau luôn gỡ ra thì rách chán không muốn nói chất vải rất dễ xù lông,1
"Không nên mua nha mn
Màu áo cực kì xấu, from áo xấu nốt. 
Nhìn màu mình chụp trong máy còn đỡ chứ ngoài đời nó xấu lắm. 
Mua về làm giẻ lau quá",1
Không nên mua nhá nói thật,3
"Không nên mua nhìn dép rất thô
Chọn size to hơi to nên nhìn như chó đi ống bơ",4
Không nên mua nói chung không bằng áo 2-30k tệ,2
Không nên mua vải quá mỏng,1
"Không nghĩ nó mỏng đến vậy, giặt 1 lần là nát tươm 🥲🥲 khóc tiếng máng, lần sau rút kinh nghiệm mua ở Outerity thiệt nha các bạn",1
Không ngoài tầm mong đợi quần quá là đẹp giao nhanh kh tin đc quần này 75k thôi í chất dày dặn đáng mua nhen,5
"Không ngờ giá này mà quất đc e quần đẹp ghe dễ kết hợp phết ,chất dày dặn gân đẹp đi chơi mấy con bạn toàn hỏi mua đâu để rủ nhau mặc nhóm luôn thích ghê ,chấm 1000 sao,các bạn đang đắn đo thì nên mua ,se ủng hộ shop tiếp",5
"Không ngờ lại dễ uống và xuống cân nhanh vậy. Mình uống được 5 hôm thấy người nhẹ hẳn. Cân thử thì giảm 1.5kg , bụng nhỏ hẳn và đặc biệt là k bị mệt",5
không ngờ là tất dài vậy tất giá rẻ nên đi hơi bó sát vải ko dịu lắm để lại vết trên da hơi đau chân nma giá vầy thì chịu thoai,5
"không ngờ luôn á, giày đẹp lắm luôn, siêu rẻ, vải kia nhìn sang và đẹp lắm shop bán hàng có tâm, đầy đủ bill box luôn nhé còn kèm lời cảm ơn, nhắn tin cũng nhiệt tình, rất uy tín lần sau nhất định ủng hộ thêm nè",5
Không ngờ mới đặt hàng mà đã nhận được ưng ghê. Không ngờ với giá tiền ấy lại có một bộ dày dặn đến thế bất ngờ và rất hài lòng. Nói chung khá ưng nên mua nhé mà giao hàng lại nhanh nữa chứ😝,4
không ngờ nó khác vậy luôn á. trời =)))) hình ảnh chỉ mang tính chất minh hoạ à ?,1
"Không ngờ quần xinh như vậy luôn
Thật sự đẹp từ vải đến form
Giá lại rẻ nx so với nhiều chỗ khác
Ship hàng nhanh",5
"Không ngờ với  giá này mà mình lại mua được đôi giày màu trắng xịn thế này ,chất đẹp ,giày đi êm thoáng khi lắm nha đi cực kì thịc sẽ ủng hộ shop lần sau",5
Không nhận được hàng,1
Không nhận được hàng………..,1
Không như hình và giao hàng kh đúng sp cần mua,2
"Không như kì vọng
Dép nhẹ, kh chắc chắn, đi kh thoải mái. Bình thường đeo sz37 mà với đôi này đi bị chật, kéo quai cố xỏ thì vẫn đeo đc vào, vừa khít chân. Với giá 100k thì kh xứng đáng tí nào. KHÔNG NÊN MUA",2
"Không như mong đợi👍🏻
Hình ảnh mang tính chất minh hoạ",3
"Không như quảng cáo, thất vọng",3
"không như quảng cáo của shop, mình 1m8 79kg mà quần XXXL kiểu gì nhỏ quá",1
Không như trên hình 😔😔😔😔.,1
Không như trong hình,2
Không phải cotton nên mặc nóng,3
"Không phải kaki trơn như miêu tả
 chubby + vải mỏng lên form k đẹp :__((

Update: bị tuột chỉ ống quần, giặt xong chưa mặc lần nào mà đã dấu hiệu bị xù r",2
"Không phải khó khăn gì. Bán quần áo mà k cho mặt thử thì biết thế nào vừa. Ghi size 65k trở lại mà mình 60kg mặc không vừa, tay áo thì ngắn cả 5cm QUÁ THẤT VỌNG",1
"Không phải màu như hình bán, giao 3 màu trắng, hồng và da:(((",2
"Không phải màu trắng
Không ưng, dáng giày xấu 
Vận Chuyển không chậm nhưng móp méo",2
Không phải sản phẩm đã chọn,1
Không phải tự dưng mà tuy khen shop này đâu nhé. Đồ gì đâu mà vừa chất lượng lại vừa có giá vô cùng rẻ nữa chứ,3
"Không quá dày, không quá mỏng. Màu be nhưng kh lộ đâu mọi người. Tui thấy đáng tiền á. Rẻ hơn ngoài shop rất nhiều. Mng nên mua nha 5 sao",5
Không quá xuất sắc nhưng cũng Tạm chấp nhận được. Nói chung là sản phẩm này phù hợp với tầm giá tiền mình bỏ ra,4
"khong rộng so với ảnh, quần và chiều dài của áo khá ngắn, chất liệu vải dày, hơi nóng, mặc hơi khó chịu và ko hợp với mình cho lắm, màu không giống với hình của shop, khá thất vọng với sản phẩm này. ( hình ảnh và vid mang tính chất nhận xu )",3
"Không siêu mát như quảng cáo nhé! Chất dầy dặn hợp mặc thu đông, cạp cao ôm bụng",4
khong tặng cũng điền vào đơn là saoo?,2
Không thấy tặng áo thun. Chỉ toàn thấy kẹo. Hay do mình đọc nhầm thì k biết. Chất vải tất cũng k được giầy. Coi như săn sale vậy cũng ok. Tất chỉ là lửng thôi chứ không dài hẳn,5
"Không thích Chất bải cho lắm nhưng mà hình inh đẹp nên được tha thứ, với giá này mà được như vậy thì cũng ổn rồi j đồi hỏi j thêm.",4
Không thích màu sặc sỡ mà giao màu hồng ghê quá.,3
Không thích shop tăng lắt nhắt mấy cái thứ tao lao như này đâu nha,4
Không thích vải một chútttt -.-.........................................,3
"Không thực sự giống bình luận của đa phần người đã mua. Áo mỏng hơn so với hình dung và cũng bình thường trong cảm nhận. Chỉ thích hợp với thời tiết trên 20 độ. Mình 70kg, 1.67m mang size XL vừa ôm (bụng không bự). Thông tin đến ai muốn mua.",4
Không tin được mua được cái quần 50 mấy ka mà chất quá ok luôn. Chất đũi mềm không quá mỏng mặc mát thoải mái. 1m6-50kg mặc M thoải mái đẹp,5
không tốt chất lượng co giãn nhiều k định hình đc bụng nịt vào bụng cũng như chưa nịt,1
không tốt cho lắm cần cải tiến hơn,2
"Không ưa chuộng,khác trong ảnh rất nhiều",3
"Khong ưng lắm vì hình in hơi xấu kh,",4
Không vừa cho cup C…………..,3
không vừa lòng lắm. chất lượng ko tốt,2
Không đặt ship này nữa ok,1
"Không đc đẹp cho lắm
Tất bị lỗi nhiều chỗ
Với mỏng dính à🙃
Chán quá",3
"Không đệm không gọng, nhẹ thoáng nhưng vẫn nâng ngực",4
Không đẹp,2
không đẹp. áo rất là dưới bình thường,2
không đẹp lắm,4
Không đẹp lắm . Mình cảm thấy k ưng . Ncl hợp vs ai cao trên 1m65.,3
"Không đẹp lắm  mỏng , nhẹ",2
không đẹp như hình..........,1
"Không đẹp như trên hình, hơi thất vọng",1
"Không đẹp như trong hình, nhìn thô",1
Không đẹp  😥😥😥😥😥😥😥😥😥,1
Không định sửa đánh giá đâu vì đặt hộ thằng em.giờ hỏi lại thì thấy thất vọng vì shop quá.áo k có tem mác là size xl hay size l.đặt 2 chiêc thì 1 chiêc to con 1 chiêc nhỏ hơn nữa co đặt thêm 1 sịp 1k nhưng k thấy shop giao. Chât lượng áo thì phù hợp với giá,1
"Không đủ dây buộc tóc
Ffllhđhlđmnhdfkljdshklncdfjkvchkn",4
Không đúg hình,3
Không đúng hình ảnh bán phục vụ không tốt,1
Không đúng mẫu 🤧,3
"không đúng như qc
vãi. xấu .đường may ẩu",2
Không đúng như trông ảnh /)),2
Không đúng size áo mà đã đăng ký mua,2
Không đúng size nhỏ quá giống quần em bé mỏng k đẹp,1
không đúng trong hình nen khong hai long,1
"Không đúng với mô tả, tưởng quà là sục ai dè là khẩu trang. Cười lăn",1
"Không đúng với mô tả, vải rất xấu, shop k nhiệt tình, nhắn k rep rất thất vọng",1
Không đúng với mô tả shop gửi sai hàng đế cao nhưng bên trong mềm đi vào chân là bẹp xuống,1
"Không đúng vớquảng cáo, áo mặt không vừa, vải xấu.. RẤT TỆ",1
Không được giống trong hình cho lắm,2
"Không được tặng nên ko đánh giá đc, có tặng mấy cái vòng này thôi nè",2
Không được tặng tất 😔😔😔😔😔😔😔,2
"Không được đẹp lắm, nói chung là dưới mức trung bình.",3
Khoong biết tại chưa mở t mua dùm bạn thôi🥰🥰🌷srhhjveweryj. Cfdd,5
Khó phối đồ,4
"K hộp đựng nên hơi nát
Giao hàng lâu",2
"khó thấm hút, có vẻ không như giới thiệu",3
k hỗ trợ đổi dép. đế ko dc 5 phân. màu khác với ảnh,1
"Khó đeo vào vl thề, nma đẹp thoi thì khen để lấy 200 xu",4
"Khum có quà tặng đâu, đánh giá lấy xu đỡ z. Dép đẹp nhưng size quá bé",4
Khuyên các bạn đừng mua shop này làm ăn rất ba trợn. Bán hàng giao thiếu ko giải quyết. Lúc mua rep nhanh lắm lúc thiếu thì im luôn. Còn quà thì shop ko giao đâu nhé đừng ham mà đặt phí tiền.ko bao giờ gặp lại. Làm ăn thất đức.,1
Khuyến khích mấy bà chọn cái màu khác ngoài màu đỏ nha !! Cái đỏ chất áo nó cứng với thô hơn cái màu tráng cực kỳ lun . In nó bị lệch nữa chứ 🥺Tui có chụp cận cho mấy bà xem đi✨😗,2
"Khuyến khích mọi người không nên mua quần này nhé. Quần cực kỳ dễ bị rách đáy, quần mới mua, mình cũng mặc mới 1 lần, tiếc thật sự :)) Lúc đầu mua về nó bị rách một chút, nhưng không đến nỗi lộ, mình có khâu lại để mặc lên trường lấy đồ, về nằm ngủ tí là đã thấy quần rách to như vậy rồi :))",2
Khuyến mại khẩu trang chả đáng mấy đồng mà cũng bớt mất.Giá bán như vậy mà làm thế không hay lắm,2
"khuyên mn nên để tiền lại ví nha, rất phí mua 1 chiếc áo có chất vải như v, giá này k đòi hỏi phải cao như mấy áo 200 300 nhưng nó chả khác gì áo 50k ngoài chợ, chán",3
"Khuyên mọi kh nên mua ạ , loggo in hoàn toàn giả , áo vãi kh đẹp , kh hề ưng ý , khuyên mn k nên mua ạ",2
Khuyên Mọi người nên mua lùi lại 1 size sẽ đẹp hơn nhé đừng ham hố giống mình mua bị rộng …..v.………………v…ggggggggggffgggfgffffffffgggggggggggggggggg,5
"Khuy ở mũi giày thì ố vàng , 
Phía gót giày thì toàn keo , mà shop bảo lau là sạch ???
Quá thất vọng",1
Khuy quần đã cắt đường chỉ nên có cảm giác không hài lòng,3
kh đẹp như hình,3
Kh đẹp như hình:)),2
Kh đúng như mô tả chỉ có 2 phân thôi kh pải 5 phân,2
Kh được vào nt của con gái thì có mà không có tiền kh đi đâu chơi với em không biết có được không em ơi là hiền lắm r mẹ đi xa lắm em ạ em cảm giác,5
Kích 2 đôi 8 nhưng có ghi chú là đổi cho 1 đổi 7 có nhắn tin cho shop luôn là đổi cho đơn của em 1 đôi 7 quay ra lúc nhận hàng đều 2 đôi 8 nhắn tin shop không có 1 lời xin lỗi nào,1
"kích cỡ rất bé so vói size thông thường. bình thường mình đi 38, đặt size 40 lại hơi chật. shop cần có bảng size rõ ràng để khách hàng chọn cho dễ chứ mua đôi dép về lấy thừa hẳn 2 size mà đi còn khó chịu",2
"Kích thước áo nên chuẩn hoá đúng với size nên khi chọn size XL mở ra chỉ = size M của các hảng khác, cho cháu bận",2
"Kich thước hơi nhỏ, mong có thể đổi hàng",3
"Kích thước nhỏ hơn lần order trươsc đó. Ai mặc M lần trước thì nên order L, mông 85 M bị chật",4
"Kích thước quần ko giống mô tả, quần dài hẳn 96 trong khi shop ghi dài 88,m5 như mình phải đi cắt may mà chất ổn nên tạm chấp nhận",3
"Kích thước thực tế của size áo không phù hợp với hướng dẫn chọn size áo trong mục ""Thông tin chi tiết sản phẩm"".
Nên thu hồi, hoặc đổi sản phẩm khác có size phù hợp với hướng dẫn chọn size.",3
"Kích thước đúng, vải mềm, shop giao nhanh, đóng hàng kỹ",5
"Kích thước đúng với thông tin mô tả nên mặc vừa y. Nhiều cửa hàng khác để thông số đã đời xong mua về đo lại trật lất, phải tốn tiền sửa.",5
"Kieeu dáng đẹp, chất liệu vải ok, giao hàng nhanh, nv giao hàng lịch sự, nhiệt tình",5
"Kiểu dáng, chất liệu đẹp nhưng form áo nhỏ hơn mong đợi",4
"kiểu dáng, màu hoạ tiết, chất vải đẹp vừa vặn ko quá dày hay quá mỏng. size form hơi nhỏ",4
"Kiểu dáng, thời trang,chất liệu vải đẹp
Sẽ ủng hộ shop và giới thiệu cho mọi người
Mọi người nên mua
Về độ bền thì còn phụ thuộc vào time mới biết được",5
"Kiểu dáng bấu, chất lượng tốt. Mìn đã mua đến cái th4 rồi",5
kiểu dáng cũng ok chất vải kaki này cũng ổn mặc thoải mái màu xũng rất được.,4
"Kiểu dang tạm ổn, chất liệu mát, độ bền thì chưa biết như thế nào",4
"Kiểu dáng và chất được, đường may đẹp",4
"Kiểu dáng và màu sắc đẹp như hình quảng cáo, gói hàng cẩn thận chỉn chu chuyên nghiệp",5
"Kiểu dáng đẹp, chất lượng tốt, hài lòng và sẽ tiếp tục ủng hộ. Mong shop ra thêm các sản phẩm đẹp hơn nữa",5
"Kiểu dáng đẹp, chất vải tốt, đường may đẹp
Mặc sẽ ôm sát vào người
Anh nào mà tầm hơn 50kg thì nên lấy size 29 là đẹp luôn",5
"Kiểu dáng đẹp, mỏng , mềm , cảm giác mặc như không mặc, giao hàng siêu nhanh",5
"Kiểu dáng đẹp, Shop giao rất nhanh, tư vấn rất nhiệt tình. Nên mua",5
Kiểu dáng đẹp. Keo dán chắc chắn. K kích ứng da.,5
"Kiểu dáng đúng hình, vừa size, mặc êm, có thể sẽ mua lại lần sau nếu có nhu cầu",5
Kiểu dáng đường may thì ko có gì phải chê . Nhưng chất vải thì toàn là vải may áo sơ mi thừa rồi may quần nên ko phù hợp . Nhưng thôi tiền nào của ấy .,3
"Kiều là một bộ phim điện ảnh cổ trang của Việt Nam do Mai Thu Huyền sản xuất và đạo diễn, được lấy cảm hứng từ tác phẩm Truyện Kiều của Ng",2
"Kiểu phù hợp người lớn tuổi  mặc cũng samg, rất hài lòng lòng",5
"Kiẻut dáng ôm, thoải mái, chất liệu cotton dễ chịu",4
kiểu tóc đẹp trai mà mỏ con người và các mối quan hệ thống điện nước đá để có j về việc này là gì và các bạn trẻ á Đông có thể làm gì khi túi nói với em gái tôi là t đi làm việc của t rồi mà còn kh đc rồi 🥲🥲🥲🤌👁️🫦 có thể cho nhóm em có thể cho nhóm em có 5 chục năm qua và các bẹn mua sắm online phụ dọn nhà cửa,5
"Kiểu và màu sắc ok, ít co giãn nên mình đặt nhầm sz XL nhưng sau khi hỏi thăm shop muốn đổi sz có nhận tư vấn ướm thử lại thì lại vừa với các mẫu khác của shop mình mặc L, nên mn mua để ý tăng 1sz so với các mẫu cotton khác. Chất ren hơi cộm k êm lắm như mình đã  dùng các hãng khác",5
"Kiểu với chất liệu có vẽ ok, dùng dần rồi mình sẽ xem tiếp xem sao. Bạn mình 83kg mình đặt size XXL thì vừa luôn.",4
"Kiểu đáng thiết kế đẹp, giá cả phải chăng, shop đóng gói đẹp và gọn gàng",5
"Kiểu đẹp, màu ok",4
Kkk ấn xl nên như váy lunn do tui :> hihi  thế thui tui thấy nên mua nha:3,4
