comment,label,rate,Column1
Trông nhem nhuốc.Shop nên ktra kĩ trc khi gửi sp.,NEG,1,
Quá ổn so với giá tiền.,POS,5,
Nhưng với giá này thì chấp nhận được.,NEU,3,
Thật sự cả 5 sản phẩm mình đặt đều rất ưng ý.,POS,4,
Đóng gói sản phẩm rất đẹp và chắc chắn Rất đáng tiền Shop phục vụ rất tốt Chất lượng sản phẩm tuyệt vời.,POS,5,
Tạm đc thôi kg đẹp lắm nhưng tiền nào của nấy kg chắc chê shop bán đc.,POS,4,
Mà đế giày của mình màu vàng mà.,NEG,1,
Đóng gói sản phẩm rất đẹp và chắc chắn.,POS,4,
Áo đẹp y hình nhưng dáng áo hơi dài còn lại thì ok.,POS,4,
chị chủ dễ thương lắm ạ. lại còn đc tặng quà nữa chứ. e dùng shoppee lâu lắm rồi mà hôm nay mới muốn bấm theo dõi shop đầu tiên. 5sao ạ❤️❤️ Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn.,POS,5,
Áo giống hình.,NEU,3,
"Chất lượng sản phẩm phù hợp giá tiền nhưng cổ cao, kín, không đep như trong ảnh.",NEG,2,
"Giày đen, chắc chắn, cầm rất chắc tay, đi vào chân rất thoải mái luôn.",POS,5,
K đúng với màu sản phẩm đã đặt.,NEG,1,
"Hàng hơi to và nặng, mới xài thử vài ngày thấy ok, sạc vào pin lẫn vào máy đều khá nhanh.",POS,4,
giao hàng quá lâu áo khá là to.,NEG,2,
Chất lượng sản phẩm tuyệt vời chỉ thừa nhiều.,NEG,1,*
K có j để nói 😃😃.,NEU,3,
Chất lượng sản phẩm toẹt vời.,POS,5,
Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt Rất đáng tiền Thời gian giao hàng rất nhanh.tôi hoàn toàn hài lòng về shop!,POS,5,
Quan dep ao dep ma buon wa quan mat k vua.,POS,4,
"Chất vải dc ,.",POS,4,
Rất đáng tiền Chất lượng sản phẩm tuyệt vời Shop phục vụ rất tốt Thời gian giao hàng rất nhanh.,POS,5,
Màu sắc đáng yêu lắm :).,POS,4,
"Chị chủ dễ thương, nhiệt tình tư vấn!!!",POS,5,
Đồ vải mát thoải mái 😗.,POS,4,
Vải cũng dày nhưng đường may chưa đẹp nhe shop.,NEU,3,
Bao Vải khá ok.,POS,4,
Gói quà đẹp .Giao hàng nhanh lắm.,POS,4,
Shop phục vụ rất tốt Shop phục vụ rất tốt Rất đáng tiền. chất vải dày dặn đẹp lắm.,POS,5,
Chưa sài nhung nhìn sản phẩm thì thấy 👌.,POS,4,
Thích. 5 sao.,POS,5,
Yêu shop..,POS,4,
5sao.,POS,5,
Sóng căng vứt.,POS,5,
Sh rất nhiệt tình.,POS,5,
Ưng hết nấc đầm xinh lắm lun Rất đáng tiền Thời gian giao hàng rất nhanh.,POS,5,
Bự quá😂😂😂.,NEG,2,
Rồi đem vứt 🙁🙁.,NEG,1,
"Shop phục vụ rất tốt,thank shop vì đã nhiệt tình cho m đổi.",POS,4,
Shop nên xem lại nhé.,NEG,1,
Đóng gói sản phẩm rất đẹp và chắc chắn.,POS,5,
Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt Rất đáng tiền Thời gian giao hàng rất nhanh.cam on shop.,POS,5,
Cho shop 10* chứ k phải 5* 😘.,POS,5,
Chất lượng sản phẩm tuyệt vời.,POS,5,
"hàng y hình nhé, đường may chất liệu nhìn chắc chắn.",POS,5,
Shop phục vụ kém.,NEG,2,
Rất đáng tiền Thời gian giao hàng rất nhanh Đóng gói sản phẩm rất đẹp và chắc chắn.,POS,5,
Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt Rất đáng tiền Thời gian giao hàng rất nhanh lần nào mua hàng cũng đc tặng quà.,POS,5,
👍👍.,POS,4,
"Mau ao dep, chat bi chay shop oi, shop rat nhiet tinh.",POS,5,
Form giày nhỏ.,NEU,3,
Sản phẩm không giống mô tả...thấy mấy review vote 5 sao nên tin tưởng ai ngờ không khác gì hàng tồn.,NEG,2,
Hàng ko giống như hình cho lắm.,POS,4,
Muốn cho 10 sao luôn!!!!,POS,5,
Rất đáng tiền.,POS,4,
Rất đáng tiền.,POS,5,
nhưng đẹp.,NEU,3,
"Đồng hồ không dùng được, gọi cứ sập nguồn, shop lừa đảo, nhắn tin không trả lời.",NEG,1,
Chất váy đẹp ngoài sức tưởng tượng luôn.,POS,4,
Chỉ cần nhìn cách phục vụ khách là biết hàng chất lượng. ❤️.,POS,4,
"Chất lượng sp đc nhưng thái độ pvụ của shop chán quá, hỏi 1 đằng trl 1 nẻo, hỏi nhiều ý thì trả lời có nửa, nhắn hỏi dài nthe mà trl có 1 dòng cụt lủn sai trọng tâm, nhắn bày tỏ t/độ vậy rồi mà chả xl 1 câu.",POS,4,
Đóng gói thì bình thường.,NEU,3,
Mình rất thích.,POS,5,
"túi đẹp, chắc chắn, rất đáng tiền, shop nói chuyện dễ thương nhiệt tình.",POS,4,
Sản phẩm đẹp có điều nhanh bị bong!,NEU,3,
Cho 5☆.,POS,5,
Áo quá đẹp luôn shop ơi.,POS,5,
Sản phẩm đẹp hơn trong hình luôn...shop dễ thương nữa...,POS,5,
Nói chung tạm.,POS,4,
Áo bị mất cúc.,NEG,2,
Chất lượng sản phẩm tốt Đóng gói sản phẩm chắc chắn Thời gian giao hàng nhanh.,POS,4,
"vải mỏng xấu , may dây bị lỗi, không giống như hình Rất không đáng tiền.",NEG,1,
"Gói hàng kỹ, giao hàng cực nhanh.",POS,5,
"Ngũ cốc nhiều loại hạt, ăn rất ngon.",POS,5,
Ban hog ban thi noi cho ta biet.,NEG,1,
"Chất lượng sản phẩm kém, may sát mí quá, giờ chật sửa lại cũng khó nữa, vải thường, freesize dưới 52kg nhưng nên suy nghĩ kỹ vì chật ko còn vải để nới ra đượ, eo ko may chun nên chật là khỏi sửa luôn.",NEG,1,
Quần đẹp .,POS,4,
Nhưng vẫn nguyên các niêm phong mác.,POS,4,
Sp kem chất lượng.,NEG,1,
Sản phẩm tốt.,POS,4,
Đáng tiền.,POS,4,
đường chỉ rất đẹp.,POS,5,
hi vọng shop vẫn tiếp tục như z.,NEU,3,
Còn đc tặng thêm ảnh nữa.,POS,5,
Chất đẹp .,POS,4,
Sẽ ủng hộ shop tiếp tục ạ.,POS,4,
San pham that ko duoc nhu hinh.,NEG,2,
Doi mau hong mang ko vua haiz Chất lượng sản phẩm tuyệt vời.,NEU,3,
Đặt màu đen thì giao màu trắng :).,NEG,1,
Đặc biệt cách tư vấn của shop rất nhiệt tình.,POS,5,
Ban dua quan kem chu dau phai quan trang.,NEG,1,
Chất lượng tốt mà hơi rộng mà thôi cho shop 5 sak.,POS,5,
Sản phẩm y như mô tả.,POS,4,
Giá hợp lý.,POS,4,
"chất vải mềm mịn,hàng đẹp, ko tiếc gì 5* dành cho shop.",POS,5,
Form đẹp.,POS,4,
Shop giao nhầm màu cho mình.,NEG,2,
Sản phẩm k đc tốt...,NEG,2,
Nhưng phần váy đen phai dã man quá phai hết cả ra phần cổ trắng.,NEG,2,
Đẹp đúng với mẫu đã đặt.,POS,5,
Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn nhưng mình nhỏ con quá nên hơi rộng tí.,POS,4,
Áo form đẹp Chất vải mỏng nhẹ rất thích ạ nhưng sợ bị xù .,POS,4,
giày đẹp đi êm chân nhưng dây giày không giống qcao shop gói không cẩn thận giày có mùi hôi khó chịu.,NEU,3,
"vải rất đẹp, mềm mịn, dầy dặn. giao hàng nhanh.",POS,4,
mua gì 230k mà còn tính shop.trên shoope mua 160k là ko tinh ship.,NEG,1,
Trên cả tuyệt vời!,POS,5,
Tư vấn nhiệt tình.,POS,5,
"mẫu đẹp, chất vải ok. mình rất hài lòng.",POS,5,
"Vải đẹp, mát mỏng mịn.",POS,5,
Tối nhỏ nhỏ xinh lắm ak.,POS,4,
Quần đẹp lắm ạ.,POS,4,
"Son mau trôi, chất lựowng ko tốt.",NEG,1,
Quần không giống ảnh nhưng mặc êm thời gian giao hàng rất nhanh.,POS,4,
Không có hàng nhưng shop đã gửi tiền lại cho mình.,NEU,3,
"Mình đóng cho con 1 chiếc, con khó chịu hay sao ấy, cứ giằng bỉm ra thôi .",NEG,1,
Mua flash sale quá rẻ luôn á.,POS,5,
Mjk đặt màu xám shop lại gửi màu đen.,NEG,2,
Thời gian giao hàng rất nhanh Nhưng màu tay áo hơi hồng cam không phải màu nude.,POS,4,
Hàng rất giống hình .. mềm .. rất đẹp .. đáng tiền .,POS,5,
Thời gian giao hàng rất nhanh Rất đáng tiền.,POS,5,
Rất đáng tiền Rất đáng tiền Rất đáng tiền Rất đáng tiền.,POS,5,
Chất như hình.,POS,4,
"Giá tốt, nhiệt tình.",POS,5,
Hàng may gia công tiền nào của nấy.,NEG,2,
Rất đáng tiền.,POS,4,
Sữa rất ok.,POS,5,
"Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn , sẽ ủng hộ shop lâu dài.",POS,4,
"áo len mềm, nhẹ, mịn.",POS,5,
Chất liệu so với giá là ổn.,POS,4,
Tuy hàng hơi lâu nhưng k sao ht.,POS,4,
Áo chất mịn cưng lắm.,POS,5,
Chất lượng sản phẩm tuyệt vời🌹.,POS,5,
Nhưng mà so với giá nv cũng chấp nhânn đc.,NEG,2,
Sản phẩm tạm dc.,NEU,3,
"Áo đẹp, hơi mỏng và ngắn .Rất đáng tiền.",POS,4,
Cực kì ưng ý luôn.,POS,5,
Kiểu giống hình.,NEU,3,
Áo giá rẻ và dễ thương.đống gói đẹp.,POS,5,
Rẻ hơn cho.,POS,5,
"Hàng đẹp,may chắc chắn.",POS,5,
"Lúc đặt hàng thì không nói cần cọc card, 3 ngày sau mới nói.",NEG,2,
Ao Mac đẹp.,POS,5,
Size nhỏ quá...còn cạp quần thì quá cao luôn 😂.,NEU,3,
Shop phục vụ rất tốt.,POS,5,
Chất lượng vẫn là tuyệt vời.,POS,5,
Sản phẩm như giới thiệu.,POS,4,
Vậy mà giờ m xem thông tin vận chuyển lại báo m delay đến 2 lần.,NEG,1,
Đẹp 👏👏.,POS,4,
M thắc mắc là ko hề có nhân viên nào giao hàng nào gọi mình delay.,NEG,1,
Đệm mỏng.,NEG,2,
Thời gian giao hàng rất nhanh.,POS,5,
Mong shop đăng nhiều đầm xinh giống z để khách có nhiều lựa chọn hơn nữa 😍😍 shop uy tín sẽ ủng hộ lâu dài.,POS,5,
Tất cả đều ok shop có tâm và uy tín ... nhất năm.,POS,4,
Áo rất giống hình vải tốt mặc vào rất êm và thoải mái. 💟💟.,POS,5,
P/s kiểu này lần sau có mua chax phải tạo tk mới.,NEU,3,
Sản phẩm đẹp mình thích.,POS,4,
Tạm đc.,NEU,3,
Giá chân váy ôm hơn chút nữa thì đẹp hơn.,NEU,3,
Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt Rất đáng tiền Thời gian giao hàng rất nhanh.Thanks Shop.,POS,4,
"Sản phẩm đẹp, mang êm chân.",POS,5,
"Màu đẹp, chất lượng tốt và giá quá rẻ.",POS,5,
Đóng gói sản phẩm rất đẹp và chắc chắn.,POS,5,
"Đóng gói sản phẩm chắc chắn, màn cũ nên hơi bụi nhưng chất lượng vẫn ok.",POS,4,
Dễ mấy kháh lắm.,NEG,1,
Balo đẹp chất vải tốt <3.,POS,4,
"Tuy có 1 khuyết điểm có lẽ do quá trình lưu trữ nhưng vẫn không thể làm lu mờ vẻ đẹp của em nó, 1m55 40kg size S là form chuẩn rộng luôn.",NEU,3,
lovely summer dress.,POS,4,
Shop tính lấy hết tiền của khách hay gì 😂,POS,5,
Vải đẹp nhưng tiếc wa...,NEG,2,
vaj xau lm/ nhin nhu ao cu vay.,NEG,2,
Lần thứ 2 mua hàng.,NEU,3,
"Chat luong tot, giao hang lau, dat 1xxl + xl nhung giao 2 cai xxl.",NEU,3,
Đóng gói sản phẩm rất đẹp và chắc chắn.,POS,5,
Lở rồi biết sao :(.,NEG,2,
Vớ cute lắm nha😄😄.,POS,5,
Chắc chắn đi êm chân.,POS,4,
Rất ưng nha shop.,POS,4,
"Đường chỉ may cũng đẹp, chắc chắn Thời gian giao hàng nhanh.",POS,4,
Ưng đc mỗi áo này.,POS,4,
Vải đẹp hình đẹp.,POS,4,
"Chất lượng sp rất tuyệt , chất vải mềm mịn , co dãn nhiều , ck t 68kg mặc size L vừa hin luôn👍.",POS,5,
Mình mua size 38 nhưng mang vào cứ như 37 may là vẫn vừa.,POS,4,
Thời gian giao hàng rất nhanh.,POS,5,
Áo xấu ko như mong muốn.,NEG,2,
Shop phục vụ rất tốt Thời gian giao hàng rất nhanh.,POS,5,
Nếu bạn đi 40 thì nên chọn size 41.,NEU,3,
Thời gian giao hàng nhanh.,POS,4,
Shop phục vụ rất tốt Shop phục vụ rất tốt Thời gian giao hàng rất nhanh.,POS,5,
Đóng gói sản phẩm chắc chắn .,POS,4,
Vai áo bị rộng áo dáng k đẹp Đóng gói sản phẩm rất đẹp và chắc chắn.,NEU,3,
"Đường may xấu, vải nhăn và cứng, giá này thì mình cũng chấp nhận, nhưng form áo không giống loại hàng mẫu mặc tròn hình shop đăng.",NEG,2,
Tks Shop.,POS,5,
Sp ok.,NEU,3,
Đóng gói sản phẩm ok.,POS,4,
Áo dep ma hinh theu nhăn vá.,NEU,3,
Giặt ra màu quá.,NEG,2,
Gói nhỏ nhưng khá nhiều.,POS,4,
Mặc bị tụt k ôm bụng.,NEG,1,
Lần đầu dùng 5 miếng đã thấy trắng hơn nhiều .,POS,5,
Nv cũng ok r.,NEU,3,
Shop làm ăn quá tệ.,NEG,1,
Chất Liệu vải đúng giá tiền..,POS,4,
mua lần 2 vẫn vừa í chị chủ siu dth. dê tính co tâm nhất 👍.,POS,5,
sản phẩm đẹp. chất mát. so với giá tiền thì quá tuyệt vời.,POS,4,
Chất lượng sản phẩm tuyệt vời đúng sie .,POS,5,
Đóng gói sản phẩm rất đẹp và chắc chắn.,POS,4,
Rất đẹp đóng gói kỹ lưỡng vô cùng hài lòng Thời gian giao hàng rất nhanh.,POS,4,
H chả biết khắc phục thế nào.,NEG,1,
Thời gian giao hàng rất nhanh.,POS,4,
Áo xinh vải dày dặn.,POS,4,
Rất tuyệt vời.,POS,5,
Thời gian giao hàng nhanh.,POS,5,
Tks c.,POS,5,
K co dãn.,NEG,2,
Chất lượng sản phẩm tuyệt vời.,POS,5,
Đúng tiền nào của lấy.,POS,5,
Áo đẹp lắm ạ 😍.,POS,5,
Cảm on c chủ rất chu đáo và tận tình với khách hàng.,POS,5,
"Bỉm mỏng, thấm hút ko tốt lắm.",NEG,2,
Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Rất đáng tiền.,POS,5,
Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt Rất đáng tiền.cam ơn shop nhiều nhe.,POS,5,
chất phát ngất <3.,POS,5,
Mình mua đến lần thứ 3 rồi.,POS,4,
Shop phục vụ rất tốt Shop phục vụ rất tốt Chất lượng sản phẩm tuyệt vời.,POS,5,
"Hàng đúng đẹp luôn, rất hài lòng.",POS,5,
"Hàng đẹp y hình,mặc rất lên dáng😍😍.",POS,5,
Hàng đẹp!!,POS,4,
Vải dày dặn đẹp.,POS,5,
hang ok.,POS,4,
K được đẹp cho lắm.,NEU,3,
Màu không giống hình và thiếu mấy màu mình thik nhưng chất lượng vẫn ok.,POS,4,
"Sản phẩm y hình, lông mềm mịn!",POS,4,
Tuy nhiên shop vẫn được 5 sao vì sản phẩm và màu sắc đúng như cam kết.,POS,5,
mày giống hình nhưng tay hơi xấu. cổ mặc bị quá sát đằng trước còn rộng sau gáy nhiều. dù cố chỉnh cái váy về đằng trước thì chỉ cử động vài cái là lại về như cũ. đằng sau dáng váy xấu.,NEG,1,
Chất vải ko được đẹp lắm.,NEU,3,
Áo y hình .,POS,4,
Mình mới dùng chưa biết thế nào hi vọng da mình hợp sẽ tiếp tục ủng hộ shop.,POS,4,
Lực hút yếu.,NEG,1,
"Đặt 3 món mà giao sai 2 món,nt shop ko thèm trả lời.",NEG,1,
Chất lượng sản phẩm tạm được Vải không đẹp như trong hình áo hơi ngắn nhắn tin với shop đến hơn 5 ngày rồi shop vẫn chưa rep.,NEG,1,
Ưng ý hơn mình tưởng tượng.,POS,5,
Mua lần 2 rùi thấy cực ok lun.,POS,4,
Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Chất lượng sản phẩm tuyệt vời Shop phục vụ rất tốt Thời gian giao hàng rất nhanh Thời gian giao hàng rất nhanh Rất đáng tiền.,POS,5,
Áo và quần chip mặc thích lắm.,POS,4,
Cảm ơn shop nhiều :*.,POS,5,
Y nhình.,NEU,3,
Mọi thứ ok.,POS,5,
"Chất lượng sản phẩm tuyệt vời,đóng gói quá chán,giao hàng hơi chậm.",NEU,3,
Quá đẹp y hình luôn dáng baggy vải đúng ý mk.,POS,5,
"Nói chung là sản phẩm rất vừa í nhoa 😘😘, còn được tặng thêm quà nữa.",POS,5,
Bình thường.,NEU,3,
Chất vải dày đẹp.,POS,4,
1 cái mất cổng sạc.,NEG,2,
"áo bị vết bẩn, giặt xong vẫn còn , ko sạch vết.",NEG,1,
Áo giống hình.,POS,4,
"Lúc đầu thích màu cam nhưng phân loại báo hết nên mình đặt xanh, ko ngờ khi nhận hàng lại nhận đc bộ màu cam, cảm thấy thích lắm, áo thun mát lạnh quần thô siêu nhẹ đáng 5*.",POS,5,
Sp chống tuột okay it mút ai ngực nhỏ mạc tạm dx.,POS,4,
"Áo đẹp, vải mát.",POS,4,
Chất lượng sản phẩm tuyệt vời so với giá tiền .,POS,5,
Hàng đẹp tuyệt vời rất đáng tiền và thời gian giao hàng nhanh.,POS,5,
"chất vải rất đẹp, mềm mịn.",POS,5,
Chất lượng sản phẩm tot.,POS,4,
đẹp 👍👍 rất hài lòng.,POS,5,
Mua về thích quá lại đặt thêm 1 cái nữa.,POS,5,
Chất lượng sản phẩm tuyệt vời đóng gói sān pham ko đc đep thui chu san pham tot.,POS,4,
Đang cần hàng ko thì mình cũng trả lại sp.,NEG,2,
Chất lượng sản phẩm tuyệt vời và Thời gian giao hàng rất nhanh.,POS,5,
Mềm quá!,POS,4,
Đổi hơn 1 tuần rồi mà vẫn chưa có.,NEG,2,
Chất lượng son ổn.,POS,4,
Hàng đẹp lắm shop. 😄😄😄.,POS,4,
Không biết trời lạnh mặc ổn không.,NEG,2,
Sẽ tiếp tục ủng hộ shop ^^.,POS,4,
Áo mặc được.,POS,4,
Mặc đẹp lắm nha Đóng gói sản phẩm rất đẹp và chắc chắn.,POS,5,
"Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt, rất nhiệt tình đổi trả khi khách chưa hài lòng.",POS,4,
Nói chung là ổn so với giá tiền ok cho 5*.,POS,5,
"Giống y chang hình quảng cáo, hài lòng khỏi chê, có điều thiếu mất 2 con vít nhé shop.",POS,4,
"Áo tay dài vải hơi dãn quá mức, hai cái còn lại ok so với giá tiền.",POS,4,
"Chất lượng sản phẩm tuyệt vời,Shop phục vụ rất tốt,Thời gian giao hàng rất nhanh.",POS,5,
Áo này thì dc.,POS,4,
Hàng chuẩn ngoài đẹp hoen hình ủng hộ dài dài.,POS,5,
Giao hàng hơi chậm hơn 1 tuần mới có hàng tuy nhiên Đóng gói sản phẩm rất đẹp và chắc chắn Rất đáng tiền Shop phục vụ rất tốt.,POS,5,
"Thời gian giao hàng nhanh, chữ trên tay áo bị lem.",POS,4,
Mình cao 1m57 50kg mặc vừa luôn.,POS,5,
Sim hoạt động tốt.,POS,4,
rất ưng. shop trảvlowif nhanh. giao hàng đúng mẫu 5*.,POS,5,
Shop phục vụ rất nhanh chóng và nhiệt tình nha mấy chế!,POS,5,
Nhưng giáo hàng hơi lâu hic.,NEG,2,
Chất lượng sản phẩm tuyệt vời.,POS,5,
Vải rất ok Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt Shop phục vụ rất tốt Rất đáng tiền Rất đáng tiền.,POS,5,
